['Race:1', '', '6', '', 'Kong Loves a Fight\nCongrats', 'Orlando Noda\nIrad Ortiz, Jr.', '', '10/1']
['Race:2', '', '1', '', 'Barleewon\nAnimal Kingdom', "Keith O'Brien\nEric Cancel", '', '10/1']
['Race:2', '', '2', '', 'Breadman\nConstitution', 'John P. Terranova, II\nJose Lezcano', '', '5/2']
['Race:2', '', '4', '', 'Bar Fourteen\nGemologist', 'Gary Sciacca\nJoel Rosario', '', '9/2']
['Race:2', '', '5', '', 'Practice Squad\nMalibu Moon', 'Joe Sharp\nKendrick Carmouche', '', '8/1']
['Race:2', '', '6', '', 'Sundaeswithsandy\nKeen Ice', 'Rudy R. Rodriguez\nManuel Franco', '', '8/1']
['Race:2', '', '7', '', 'Uncle Curly\nCurlin', 'Peter R. Walder\nJose Antonio Gomez', '', '3/1']
['Race:3', '', '1', '', 'Tough Tickets\nNyquist', 'Todd A. Pletcher\nJose Antonio Gomez', '', '7/5']
['Race:3', '', '2', '', 'Fotis\nWillcox Inn', 'Eduardo E. Jones\nErick Fuentes', '', '30/1']
['Race:3', '', '3', '', 'Noble Journey\nNoble Mission (GB)', 'James A. Jerkens\nTrevor McCarthy', '', '5/2']
['Race:3', '', '4', '', 'Mr. Fidget\nLookin At Lucky', 'Bruce N. Levine\nDylan Davis', '', '6/1']
['Race:3', '', '5', '', 'Red Revolution\nTexas Red', 'Robert N. Falcone, Jr.\nKendrick Carmouche', '', '6/1']
['Race:3', '', '6', '', 'Actuary (GB)\nHelmet (AUS)', 'Michael Miceli\nEric Cancel', '', '6/1']
['Race:3', '', '7', '', 'Dontbelate\nRun Away and Hide', 'David G. Donk\nLuis Cardenas', '', '8/1']
['Race:4', '', '1', '', 'Oh Mrs. Maisel\nPractical Joke', 'Horacio De Paz\nKendrick Carmouche', '', '15/1']
['Race:4', '', '2', '', 'Contemporary Art\nDubawi (IRE)', 'Chad C. Brown\nIrad Ortiz, Jr.', '', '3/1']
['Race:4', '', '3', '', 'Siempre Elegante\nAmerican Pharoah', 'John C. Kimmel\nEric Cancel', '', '20/1']
['Race:4', '', '4', '', 'Rhombique\nGhostzapper', 'Robert Ribaudo\nJalon L. Samuel', '', '30/1']
['Race:4', '', '5', '', 'Mozay\nUncle Mo', 'William I. Mott\nJose L. Ortiz', '', '5/2']
['Race:4', '', '7', '', 'Queen Quist\nNyquist', 'Michelle Nevin\nManuel Franco', '', '15/1']
['Race:4', '', '8', '', "Sahlabiya\nMedaglia d'Oro", 'Chad C. Brown\nFlavien Prat', '', '2/1']
['Race:4', '', '9', '', 'Miss Bonnie T\nAnimal Kingdom', 'David G. Donk\nLuis Cardenas', '', '8/1']
['Race:4', '', '10', '', 'Canisy\nPoint of Entry', 'Christophe Clement\nJavier Castellano', '', '10/1']
['Race:5', '', '9', '', 'Box N Score\nLemon Drop Kid', 'Jonathan Thomas\nJose L. Ortiz', '', '6/1']
['Race:5', '', '1', '', 'Soldier Rising (GB)\nFrankel (GB)', 'Christophe Clement\nIrad Ortiz, Jr.', '', '7/5']
['Race:5', '', '2', '', 'Sanctuary City\nTemple City', 'James W. Ferraro\nRuben Silvera', '', '5/1']
['Race:5', '', '3', '', 'Megayacht\nTonalist', 'Christophe Clement\nJoel Rosario', '', '10/1']
['Race:5', '', '4', '', 'Hombre\nTourist', 'Barclay Tagg\nDylan Davis', '', '12/1']
['Race:5', '', '5', '', 'Malthael\nNoble Mission (GB)', 'Michael J. Maker\nJavier Castellano', '', '12/1']
['Race:5', '', '6', '', 'Tango Tango Tango\nTourist', 'Jack Sisterson\nFlavien Prat', '', '8/1']
['Race:5', '', '7', '', 'Tide of the Sea\nEnglish Channel', 'Michael J. Maker\nKendrick Carmouche', '', '20/1']
['Race:5', '', '10', '', 'Slicked Back\nQuality Road', 'Brad H. Cox\nManuel Franco', '', '6/1']
['Race:6', '', '1', '', 'Carly Hustle\nTemple City', 'Bruce R. Brown\nJavier Castellano', '', '10/1']
['Race:6', '', '2', '', "Amity Island\nBrody's Cause", 'Linda Rice\nJose Lezcano', '', '3/1']
['Race:6', '', '3', '', 'How Lucky\nLookin At Lucky', 'Horacio De Paz\nJose Antonio Gomez', '', '7/2']
['Race:6', '', '4', '', 'Kerik\nCommissioner', 'Orlando Noda\nIrad Ortiz, Jr.', '', '5/1']
['Race:6', '', '6', '', 'Scott Alaia\nHold Me Back', 'Michelle Nevin\nKendrick Carmouche', '', '5/2']
['Race:6', '', '7', '', 'Alpine Queen\nReload', 'Michelle Giangiulio\nJorge A. Vargas, Jr.', '', '9/2']
['Race:7', '', '7', '', 'Son of an Ex\nEffinex', 'Randi Persaud\nHeman K. Harkie', '', '9/2']
['Race:7', '', '8', '', 'Forever Wicked\nWicked Strong', 'Randi Persaud\nEric Cancel', '', '9/2']
['Race:7', '', '1', '', 'Best Idea\nHonor Code', 'Todd A. Pletcher\nIrad Ortiz, Jr.', '', '3/1']
['Race:7', '', '2', '', 'Anejo\nFreud', 'Jack Sisterson\nFlavien Prat', '', '5/2']
['Race:7', '', '3', '', "Emperor's Cause\nCreative Cause", 'Chris J. Englehart\nTrevor McCarthy', '', '12/1']
['Race:7', '', '4', '', 'Pier Forty\nCity Zip', 'Juan C. Vazquez\nJose L. Ortiz', '', '6/1']
['Race:7', '', '9', '', 'Grabbing the Money\nStrong Mandate', 'Glenroy Brown\nJose Antonio Gomez', '', '20/1']
['Race:8', '', '1', '', 'Gogo Shoes\nCarpe Diem', 'Derek S. Ryan\nKendrick Carmouche', '', '15/1']
['Race:8', '', '2', '', 'Too Sexy\nQuality Road', 'Christophe Clement\nJoel Rosario', '', '1/1']
['Race:8', '', '3', '', 'Miss J McKay\nHangover Kid', 'Christophe Clement\nIrad Ortiz, Jr.', '', '7/2']
['Race:8', '', '4', '', 'Igloo\nMshawish', 'Jonathan Thomas\nManuel Franco', '', '6/1']
['Race:8', '', '6', '', 'Alwayz Late\nAnimal Kingdom', 'William I. Mott\nJose L. Ortiz', '', '6/1']
['Race:8', '', '7', '', 'Miss Majorette\nTwirling Candy', 'Mark E. Casse\nDylan Davis', '', '8/1']
['Race:9', '', '6', '', 'Urban Forest\nHard Spun', 'William I. Mott\nJose L. Ortiz', '', '7/2']
['Race:9', '', '1', '', 'Street Fight\nStreet Boss', 'John D. Stephens\nManuel Franco', '', '8/1']
['Race:9', '', '2', '', 'Rugged Union\nBroken Vow', 'Danny Gargan\nKendrick Carmouche', '', '12/1']
['Race:9', '', '3', '', 'Torpedo Run\nGun Runner', 'John C. Kimmel\nJavier Castellano', '', '6/1']
['Race:9', '', '4', '', 'Islandman\nMidshipman', 'Andrew O. Williams\nLuis A. Rodriguez Castro', '', '30/1']
['Race:9', '', '7', '', 'Dads Good Runner\nGun Runner', 'Michelle Nevin\nTrevor McCarthy', '', '20/1']
['Race:9', '', '8', '', 'Necco\nCandy Ride (ARG)', 'James A. Jerkens\nJalon L. Samuel', '', '15/1']
['Race:9', '', '9', '', 'Smoke and Heat\nStreet Boss', 'Anthony W. Dutrow\nEric Cancel', '', '5/1']
['Race:9', '', '10', '', "Devil's Outlaw\nWar Front", 'Chad C. Brown\nIrad Ortiz, Jr.', '', '5/2']
['Race:9', '', '11', '', 'Stjames\nKlimt', 'Leah Gyarmati\nDylan Davis', '', '15/1']
